empty name,neighbor name,dist,not empty name,neighbor name,dist,coef
36_39.tif,36_11.tif,2661.8756545,5_36.tif,5_31.tif,620.107248788,0.165530002643
47_20.tif,47_117.tif,2698.94145917,5_36.tif,5_31.tif,620.107248788,0.165530002643
47_20.tif,47_117.tif,2698.94145917,5_33.tif,5_112.tif,658.07218449,0.257906101549
10_62.tif,10_2.tif,2706.2643995,3_81.tif,3_95.tif,658.792835419,0.134795595824
9_95.tif,9_47.tif,2710.28688518,3_96.tif,3_30.tif,767.533712615,0.237327997949
21_43.tif,21_62.tif,2773.92663926,3_96.tif,3_30.tif,767.533712615,0.237327997949
36_17.tif,36_13.tif,2797.5900343,3_38.tif,3_95.tif,817.372620045,0.203275665709
6_53.tif,6_12.tif,2920.24673615,10_35.tif,10_89.tif,834.817944225,0.200750227342
42_73.tif,42_57.tif,2923.32977955,41_53.tif,41_12.tif,890.203347556,0.214572245334
15_85.tif,15_116.tif,2935.77110824,47_52.tif,47_108.tif,897.932625535,0.226700735147
15_85.tif,15_116.tif,2935.77110824,41_7.tif,41_55.tif,900.123324884,0.150952655166
21_99.tif,21_42.tif,2979.82298132,42_6.tif,42_40.tif,906.195894937,0.11733187885
21_99.tif,21_42.tif,2979.82298132,42_6.tif,42_40.tif,906.195894937,0.11733187885
5_90.tif,5_42.tif,2988.68683538,30_4.tif,30_87.tif,910.569052846,0.254385828687
5_90.tif,5_42.tif,2988.68683538,7_103.tif,7_81.tif,918.21838361,0.21721473902
17_70.tif,18_39.tif,3098.74329366,20_103.tif,20_21.tif,958.253619873,0.163228438769
35_61.tif,35_88.tif,3108.07207124,20_93.tif,20_101.tif,960.125512628,0.136333089026
10_44.tif,10_81.tif,3242.77042049,41_118.tif,41_101.tif,984.026422409,0.145662044827
24_48.tif,24_45.tif,3244.61923806,30_60.tif,30_26.tif,1001.29416257,0.156760929058
22_115.tif,22_5.tif,3298.29349816,42_39.tif,42_11.tif,1009.29529871,0.20678949354
22_115.tif,22_5.tif,3298.29349816,42_39.tif,42_11.tif,1009.29529871,0.20678949354
22_115.tif,22_5.tif,3298.29349816,42_39.tif,42_11.tif,1009.29529871,0.20678949354
25_80.tif,25_107.tif,3303.83610368,42_39.tif,42_11.tif,1009.29529871,0.20678949354
36_77.tif,36_120.tif,3313.68646676,5_47.tif,5_11.tif,1012.06620337,0.157366050395
27_9.tif,27_44.tif,3347.63140145,42_38.tif,42_114.tif,1035.05603713,0.164199264603
17_72.tif,17_2.tif,3430.19153984,5_93.tif,5_95.tif,1039.52633444,0.152255320878
22_98.tif,22_106.tif,3449.44792684,41_64.tif,41_96.tif,1053.25163185,0.192764016879
43_110.tif,43_31.tif,3491.71648334,47_56.tif,47_46.tif,1080.21016474,0.211706366927
43_110.tif,43_31.tif,3491.71648334,5_85.tif,5_112.tif,1095.23193891,0.230925767541
19_35.tif,19_40.tif,3500.24499143,5_85.tif,5_112.tif,1095.23193891,0.230925767541
19_115.tif,19_38.tif,3548.78458067,19_104.tif,19_80.tif,1126.76572543,0.182856824733
19_115.tif,19_38.tif,3548.78458067,3_14.tif,3_66.tif,1129.13551003,0.105213303573
18_110.tif,17_36.tif,3551.20965306,41_59.tif,41_6.tif,1153.01647863,0.177335597418
27_117.tif,27_44.tif,3576.25236805,44_83.tif,44_27.tif,1183.28060915,0.204028087802
12_83.tif,12_56.tif,3588.57269677,30_59.tif,30_87.tif,1184.51171375,0.27039348493
2_76.tif,2_23.tif,3646.17443357,5_73.tif,5_94.tif,1215.92968547,0.198683169612
36_61.tif,36_56.tif,3682.63940673,5_73.tif,5_94.tif,1215.92968547,0.198683169612
43_57.tif,43_107.tif,3686.260707,44_41.tif,44_46.tif,1231.26926381,0.170865229745
40_113.tif,40_31.tif,3704.16832771,44_52.tif,44_103.tif,1242.58882982,0.231059714837
31_119.tif,31_41.tif,3739.62030158,44_52.tif,44_103.tif,1242.58882982,0.231059714837
24_59.tif,24_91.tif,3773.64982477,16_33.tif,16_50.tif,1264.10442607,0.140300526844
43_13.tif,43_59.tif,3792.92538814,16_33.tif,16_50.tif,1264.10442607,0.140300526844
40_81.tif,40_45.tif,3831.94950384,1_23.tif,1_39.tif,1284.46136571,0.172878976565
40_81.tif,40_45.tif,3831.94950384,1_106.tif,1_4.tif,1285.07859682,0.286960171294
38_120.tif,38_23.tif,3843.50920384,13_78.tif,13_79.tif,1313.20257386,0.208328645591
36_74.tif,36_36.tif,3863.06626917,24_65.tif,24_84.tif,1321.56573805,0.164038326197
9_115.tif,9_114.tif,3883.55790481,11_51.tif,11_59.tif,1322.45075523,0.183236692623
9_115.tif,9_114.tif,3883.55790481,11_50.tif,11_70.tif,1331.59490837,0.15141557019
11_118.tif,11_22.tif,3898.69760305,8_24.tif,8_102.tif,1375.66856473,0.192400488216
36_73.tif,36_11.tif,3902.70624055,8_24.tif,8_102.tif,1375.66856473,0.192400488216
14_34.tif,14_78.tif,3927.14718339,37_2.tif,37_28.tif,1382.76751481,0.200193612354
15_8.tif,15_7.tif,3929.58331124,41_81.tif,41_4.tif,1395.50600142,0.221865860792
5_88.tif,5_42.tif,3941.86542135,24_107.tif,24_92.tif,1413.58056014,0.199391328136
23_111.tif,23_69.tif,4001.52108579,24_107.tif,24_92.tif,1413.58056014,0.199391328136
14_84.tif,14_42.tif,4005.51494817,43_36.tif,43_30.tif,1452.64173147,0.227407026947
5_84.tif,5_42.tif,4035.33468253,23_82.tif,23_87.tif,1465.79841725,0.27388342616
2_86.tif,2_23.tif,4044.44656288,42_10.tif,42_106.tif,1509.22430407,0.199853171496
12_9.tif,12_55.tif,4075.4035383,44_104.tif,44_62.tif,1510.13972863,0.210781430821
40_82.tif,40_45.tif,4076.98577383,44_16.tif,44_62.tif,1510.19502052,0.189332124509
27_85.tif,27_54.tif,4103.25017517,17_58.tif,17_54.tif,1539.21765842,0.236006840778
27_85.tif,27_54.tif,4103.25017517,35_15.tif,35_38.tif,1552.67607697,0.174342119341
12_113.tif,12_56.tif,4128.08054669,35_15.tif,35_38.tif,1552.67607697,0.174342119341
44_8.tif,44_22.tif,4214.62192848,41_98.tif,41_21.tif,1557.37246669,0.214710237931
35_44.tif,35_34.tif,4243.80949148,37_34.tif,37_108.tif,1588.57955419,0.15409951381
12_51.tif,12_55.tif,4246.19382506,37_34.tif,37_108.tif,1588.57955419,0.15409951381
27_1.tif,27_44.tif,4287.59629629,8_55.tif,8_31.tif,1600.61519423,0.156949236077
27_63.tif,27_54.tif,4301.50090085,36_59.tif,36_86.tif,1616.24812452,0.197004768701
46_80.tif,46_43.tif,4319.27690708,36_59.tif,36_86.tif,1616.24812452,0.197004768701
46_80.tif,46_43.tif,4319.27690708,42_7.tif,42_94.tif,1657.36326736,0.134909089186
47_21.tif,47_117.tif,4335.3168281,23_112.tif,23_97.tif,1667.3047112,0.214329007468
15_74.tif,15_9.tif,4338.4176839,42_22.tif,42_93.tif,1701.68210897,0.141049475846
15_74.tif,15_9.tif,4338.4176839,28_18.tif,28_109.tif,1711.65738394,0.24293360294
32_54.tif,32_119.tif,4355.81014279,32_6.tif,32_94.tif,1714.60257786,0.199971996178
46_57.tif,46_18.tif,4361.7971067,41_52.tif,41_101.tif,1767.47446941,0.189417115848
19_13.tif,19_15.tif,4369.99336384,41_52.tif,41_101.tif,1767.47446941,0.189417115848
22_57.tif,22_5.tif,4465.20257099,17_47.tif,18_109.tif,1770.8469725,0.217189521898
40_21.tif,40_45.tif,4497.18289599,41_110.tif,41_19.tif,1775.74012738,0.182955996948
40_21.tif,40_45.tif,4497.18289599,32_87.tif,32_94.tif,1805.75995082,0.201331948129
12_87.tif,12_69.tif,4562.01556332,32_87.tif,32_94.tif,1805.75995082,0.201331948129
26_83.tif,26_98.tif,4569.46134681,42_83.tif,42_40.tif,1809.01796564,0.196635672586
26_80.tif,26_23.tif,4582.78910708,42_83.tif,42_40.tif,1809.01796564,0.196635672586
22_63.tif,22_36.tif,4604.65861927,7_8.tif,7_20.tif,1836.58541865,0.128813939452
17_113.tif,18_52.tif,4636.58613637,16_84.tif,16_45.tif,1842.60169326,0.130544362445
3_74.tif,3_69.tif,4667.44726805,26_96.tif,26_74.tif,1877.81788254,0.257144634139
33_44.tif,33_52.tif,4672.39852752,26_96.tif,26_74.tif,1877.81788254,0.257144634139
29_47.tif,29_14.tif,4674.81988958,7_24.tif,7_99.tif,1879.81914024,0.174519371593
36_15.tif,36_120.tif,4675.37003883,3_76.tif,3_9.tif,1909.73296563,0.177469095539
2_105.tif,2_12.tif,4693.27391061,7_112.tif,7_64.tif,1913.24776231,0.115235835368
33_84.tif,33_43.tif,4697.69879835,35_89.tif,35_104.tif,1917.19430419,0.171820745545
25_49.tif,25_10.tif,4712.86155112,7_22.tif,7_81.tif,1927.24129263,0.245675806071
27_84.tif,27_54.tif,4714.16556773,5_2.tif,5_112.tif,1940.06030834,0.214311163895
35_95.tif,35_32.tif,4747.40518599,37_39.tif,37_103.tif,1941.23337082,0.216759673803
4_51.tif,4_23.tif,4796.98457367,31_96.tif,31_25.tif,1949.89794605,0.222789585807
4_51.tif,4_23.tif,4796.98457367,37_59.tif,37_108.tif,1992.16615773,0.160116038986
39_46.tif,39_108.tif,4807.13448949,44_98.tif,44_15.tif,2073.97348103,0.143156585984
26_90.tif,26_98.tif,4813.90112071,20_5.tif,20_61.tif,2087.04240494,0.198163556204
17_46.tif,17_27.tif,4835.08748628,1_113.tif,1_88.tif,2099.7418889,0.179151732711
9_96.tif,9_7.tif,4876.54273025,13_63.tif,13_12.tif,2100.87767374,0.205949721063
15_111.tif,15_77.tif,4888.47297221,13_63.tif,13_12.tif,2100.87767374,0.205949721063
2_106.tif,2_23.tif,4907.4105188,13_11.tif,13_76.tif,2105.24416636,0.185295869975
27_111.tif,27_54.tif,4908.81350226,13_11.tif,13_76.tif,2105.24416636,0.185295869975
35_30.tif,35_88.tif,4921.60481957,37_51.tif,37_108.tif,2128.81281469,0.192311920034
35_30.tif,35_88.tif,4921.60481957,5_48.tif,5_66.tif,2135.467162,0.244832815772
47_9.tif,47_46.tif,4940.1524268,41_5.tif,41_19.tif,2152.96493237,0.194313281323
43_74.tif,43_107.tif,4970.55741341,41_5.tif,41_19.tif,2152.96493237,0.194313281323
15_92.tif,15_27.tif,4994.70970127,29_110.tif,29_78.tif,2215.9451708,0.202196825683
25_70.tif,25_10.tif,5007.6598327,26_16.tif,26_115.tif,2226.3005188,0.137450690335
25_77.tif,25_10.tif,5007.89027436,33_70.tif,33_62.tif,2252.07770736,0.227408090658
27_106.tif,27_54.tif,5016.1509148,42_19.tif,42_82.tif,2349.62741727,0.182797622752
26_6.tif,26_72.tif,5030.66387269,42_19.tif,42_82.tif,2349.62741727,0.182797622752
9_3.tif,9_45.tif,5050.59105452,5_63.tif,5_31.tif,2368.16532362,0.236518937134
9_3.tif,9_45.tif,5050.59105452,5_63.tif,5_31.tif,2368.16532362,0.236518937134
29_79.tif,29_16.tif,5051.82739214,5_63.tif,5_31.tif,2368.16532362,0.236518937134
27_48.tif,27_44.tif,5058.95839082,7_44.tif,7_17.tif,2390.85570455,0.16406772026
25_45.tif,25_16.tif,5087.72149395,7_44.tif,7_17.tif,2390.85570455,0.16406772026
24_55.tif,24_39.tif,5091.75667133,7_44.tif,7_17.tif,2390.85570455,0.16406772026
17_71.tif,18_58.tif,5097.66142461,34_94.tif,34_5.tif,2394.67826649,0.218099162169
38_17.tif,38_32.tif,5103.52074552,34_94.tif,34_5.tif,2394.67826649,0.218099162169
32_83.tif,32_119.tif,5117.23440933,13_64.tif,13_12.tif,2406.34536175,0.20576621206
36_18.tif,36_57.tif,5120.47995797,26_93.tif,26_47.tif,2426.38414106,0.187966111913
18_1.tif,17_28.tif,5123.82210854,23_10.tif,23_92.tif,2446.92276135,0.132276807239
29_36.tif,29_8.tif,5145.33818131,23_10.tif,23_92.tif,2446.92276135,0.132276807239
33_103.tif,33_43.tif,5183.34091103,4_8.tif,4_18.tif,2447.26725145,0.17196064861
10_102.tif,10_83.tif,5193.44923919,4_8.tif,4_18.tif,2447.26725145,0.17196064861
10_102.tif,10_83.tif,5193.44923919,3_78.tif,3_95.tif,2452.28872688,0.225400969337
12_64.tif,12_69.tif,5194.62250794,24_93.tif,24_96.tif,2459.01708005,0.203182454673
42_88.tif,42_81.tif,5205.97608523,24_93.tif,24_96.tif,2459.01708005,0.203182454673
12_1.tif,12_56.tif,5239.40368744,26_18.tif,26_115.tif,2471.63630011,0.142176476895
40_23.tif,40_45.tif,5249.17926918,26_18.tif,26_115.tif,2471.63630011,0.142176476895
19_62.tif,19_23.tif,5253.32361463,42_18.tif,42_3.tif,2471.75059421,0.178597703712
17_92.tif,18_21.tif,5262.94375801,38_18.tif,38_22.tif,2476.40505572,0.184273758572
18_70.tif,18_35.tif,5281.2024199,25_84.tif,25_17.tif,2486.09694099,0.178997795619
27_98.tif,27_44.tif,5286.40908368,10_1.tif,10_4.tif,2497.72196211,0.222254923601
23_103.tif,23_86.tif,5296.2712355,10_1.tif,10_4.tif,2497.72196211,0.222254923601
31_103.tif,31_10.tif,5375.33859399,37_85.tif,37_46.tif,2513.37681218,0.200913803168
26_51.tif,26_98.tif,5395.71255721,7_21.tif,7_64.tif,2530.68389966,0.153488246274
30_111.tif,30_28.tif,5410.36976555,42_36.tif,42_13.tif,2576.26939585,0.207924075514
12_118.tif,12_55.tif,5426.57553159,11_39.tif,11_54.tif,2578.09212403,0.176666430108
23_59.tif,23_32.tif,5440.94587365,11_48.tif,11_18.tif,2580.45557993,0.19001975476
1_70.tif,1_108.tif,5441.64726898,32_105.tif,32_34.tif,2588.18140786,0.159023668639
23_54.tif,23_49.tif,5465.31673373,41_41.tif,41_19.tif,2617.67492252,0.168367725561
46_1.tif,46_43.tif,5472.86899167,37_7.tif,37_28.tif,2622.92546596,0.126823507618
12_8.tif,12_12.tif,5481.59502335,11_97.tif,11_59.tif,2633.59640036,0.164026720843
12_8.tif,12_12.tif,5481.59502335,42_46.tif,42_41.tif,2661.86156665,0.17033202148
28_65.tif,28_79.tif,5484.48010298,42_62.tif,42_3.tif,2680.38840469,0.200348754836
12_88.tif,12_12.tif,5496.93196247,36_16.tif,36_36.tif,2697.42747817,0.249723987085
25_42.tif,25_25.tif,5502.3715796,29_59.tif,29_77.tif,2700.72212565,0.173224854287
5_6.tif,5_11.tif,5531.24127118,34_63.tif,34_39.tif,2745.29907296,0.216835024754
28_120.tif,28_79.tif,5567.60298513,10_91.tif,10_11.tif,2824.05311565,0.172340743163
46_116.tif,46_43.tif,5569.55231594,4_81.tif,4_31.tif,2899.70188123,0.159625631869
28_88.tif,28_42.tif,5571.38690094,11_99.tif,11_21.tif,2961.06298481,0.236749269093
24_27.tif,24_19.tif,5580.28198212,38_119.tif,38_51.tif,2984.74605285,0.201218909274
27_68.tif,24_19.tif,5582.16517133,44_108.tif,44_78.tif,2986.90927214,0.279008546543
32_67.tif,32_73.tif,5583.13979764,14_22.tif,14_2.tif,2994.50830688,0.159027387952
1_65.tif,1_53.tif,5597.63333919,7_2.tif,7_7.tif,3002.12957748,0.169935819935
27_11.tif,27_44.tif,5616.1555356,37_52.tif,37_44.tif,3059.20855778,0.135277681973
14_55.tif,14_112.tif,5622.73501065,42_119.tif,42_27.tif,3060.09525996,0.15868318734
9_81.tif,9_64.tif,5624.59696334,37_27.tif,37_29.tif,3062.4922857,0.234713435215
42_56.tif,42_85.tif,5625.62876486,10_18.tif,10_83.tif,3084.86579935,0.192371642563
27_66.tif,27_44.tif,5632.39327462,43_104.tif,43_32.tif,3085.55084223,0.232650137793
27_66.tif,27_44.tif,5632.39327462,43_104.tif,43_32.tif,3085.55084223,0.232650137793
14_75.tif,14_88.tif,5635.47974888,35_115.tif,35_21.tif,3087.82496266,0.172584293108
24_106.tif,24_19.tif,5652.11376389,18_54.tif,18_39.tif,3100.70072726,0.235909596646
28_52.tif,28_115.tif,5667.92166495,15_106.tif,15_32.tif,3126.86280479,0.20594796151
38_118.tif,38_93.tif,5681.39727532,7_37.tif,7_7.tif,3145.3745405,0.154886193948
3_99.tif,3_73.tif,5682.92583094,32_38.tif,32_10.tif,3148.87868931,0.205753670413
20_84.tif,20_43.tif,5684.72127725,44_44.tif,44_17.tif,3174.57398717,0.195820193292
13_66.tif,25_54.tif,5698.77434191,36_52.tif,36_36.tif,3226.27571667,0.192657754779
1_98.tif,1_50.tif,5700.81353843,35_47.tif,35_118.tif,3254.34970463,0.174768722025
1_98.tif,1_50.tif,5700.81353843,36_32.tif,36_56.tif,3266.88720344,0.193903692454
8_7.tif,8_16.tif,5701.51216784,32_78.tif,32_118.tif,3291.84674613,0.131201202847
12_72.tif,24_19.tif,5702.76564484,10_68.tif,10_8.tif,3304.08852787,0.191932447499
26_70.tif,26_21.tif,5705.03558271,10_68.tif,10_8.tif,3304.08852787,0.191932447499
5_24.tif,5_42.tif,5713.48632623,23_38.tif,23_93.tif,3307.7685832,0.162958165923
12_11.tif,12_56.tif,5715.35117031,44_40.tif,44_77.tif,3316.16073193,0.143918780955
31_107.tif,31_16.tif,5726.23742085,29_2.tif,29_106.tif,3339.51508456,0.177511369291
15_102.tif,15_101.tif,5735.85102666,32_31.tif,32_88.tif,3360.14062206,0.191421262949
30_118.tif,30_28.tif,5746.72306624,35_1.tif,35_23.tif,3372.78193781,0.225561303805
12_97.tif,24_19.tif,5755.75173196,42_37.tif,42_3.tif,3374.24095168,0.156621048885
42_111.tif,42_31.tif,5759.56152845,42_37.tif,42_3.tif,3374.24095168,0.156621048885
2_103.tif,32_8.tif,5768.46227343,44_38.tif,44_47.tif,3398.21217701,0.164182575236
40_68.tif,40_31.tif,5774.71081527,4_75.tif,4_18.tif,3411.4011784,0.16114773437
2_15.tif,32_8.tif,5791.93594578,4_75.tif,4_18.tif,3411.4011784,0.16114773437
17_50.tif,24_19.tif,5794.18656931,44_20.tif,44_9.tif,3412.39344156,0.200963915417
17_50.tif,24_19.tif,5794.18656931,10_45.tif,10_60.tif,3413.51358574,0.182491157843
21_18.tif,21_85.tif,5844.91668033,30_30.tif,30_28.tif,3427.33234455,0.235155841066
1_95.tif,1_87.tif,5861.78812309,19_57.tif,19_36.tif,3432.51715218,0.293857993985
27_51.tif,27_44.tif,5863.35228346,26_68.tif,26_45.tif,3434.57217132,0.181658865448
14_97.tif,14_78.tif,5864.6324693,12_98.tif,12_7.tif,3435.09635964,0.22660160953
24_97.tif,24_19.tif,5881.10678359,9_61.tif,9_21.tif,3446.0517988,0.272278574963
12_67.tif,24_19.tif,5882.67898155,35_85.tif,35_23.tif,3485.45362901,0.267689653771
2_79.tif,2_23.tif,5925.72586271,19_66.tif,19_34.tif,3492.50468862,0.194443496365
38_4.tif,38_8.tif,5926.06581131,15_118.tif,15_96.tif,3502.76704906,0.25029066984
19_113.tif,19_119.tif,5941.93327125,15_118.tif,15_96.tif,3502.76704906,0.25029066984
5_91.tif,5_42.tif,5945.39931376,34_87.tif,34_20.tif,3511.68221797,0.168311756588
6_107.tif,6_31.tif,5947.29476317,36_53.tif,36_56.tif,3522.18199416,0.19385582876
6_107.tif,6_31.tif,5947.29476317,43_106.tif,43_18.tif,3529.25587058,0.174245550329
12_44.tif,12_85.tif,5964.76068254,3_25.tif,3_69.tif,3587.03108434,0.186782121709
12_44.tif,12_85.tif,5964.76068254,36_38.tif,36_56.tif,3603.14293361,0.19791156041
5_38.tif,24_19.tif,6000.68196124,23_75.tif,23_34.tif,3625.72889224,0.236024108715
27_78.tif,24_19.tif,6001.30510806,35_103.tif,35_50.tif,3673.07514217,0.150741662455
4_13.tif,4_20.tif,6005.56766676,28_72.tif,28_109.tif,3729.82935266,0.26648052601
28_38.tif,28_42.tif,6010.06089819,28_72.tif,28_109.tif,3729.82935266,0.26648052601
26_75.tif,26_23.tif,6013.43204834,13_69.tif,13_25.tif,3731.62980479,0.215433989788
34_29.tif,34_57.tif,6015.75248826,32_109.tif,32_118.tif,3748.9582553,0.16245700288
28_29.tif,28_79.tif,6029.33478918,32_109.tif,32_118.tif,3748.9582553,0.16245700288
19_99.tif,19_23.tif,6033.34434621,32_109.tif,32_118.tif,3748.9582553,0.16245700288
2_101.tif,2_12.tif,6044.43256228,44_2.tif,44_22.tif,3751.3300308,0.178231223144
6_120.tif,6_101.tif,6046.96146837,32_113.tif,32_119.tif,3777.44755093,0.185524744469
2_70.tif,25_83.tif,6047.53371218,23_18.tif,23_36.tif,3816.08044989,0.138226334198
6_111.tif,6_12.tif,6058.29447947,40_58.tif,40_45.tif,3830.57541369,0.216641582071
12_110.tif,12_85.tif,6070.355838,34_107.tif,34_46.tif,3832.10359985,0.188606186259
8_58.tif,24_19.tif,6077.04229046,32_40.tif,32_118.tif,3841.46092001,0.165926614347
15_68.tif,15_82.tif,6077.88746194,24_115.tif,24_91.tif,3843.02979432,0.176646040155
27_69.tif,24_19.tif,6079.34083598,44_60.tif,44_18.tif,3854.3841272,0.237884127165
4_99.tif,4_26.tif,6082.54527316,41_103.tif,41_101.tif,3856.41504509,0.186202046586
33_97.tif,33_5.tif,6093.19628766,44_4.tif,44_47.tif,3863.04258325,0.144771150724
6_81.tif,6_31.tif,6106.12454835,44_4.tif,44_47.tif,3863.04258325,0.144771150724
5_34.tif,5_42.tif,6108.16019764,44_4.tif,44_47.tif,3863.04258325,0.144771150724
2_57.tif,24_19.tif,6112.10503836,43_53.tif,43_58.tif,3874.79702694,0.18274033883
24_57.tif,24_19.tif,6118.31243073,47_58.tif,47_117.tif,3883.69682133,0.131443473702
33_115.tif,33_52.tif,6151.27994811,17_16.tif,18_35.tif,3886.69564026,0.194896592082
17_10.tif,24_19.tif,6155.86078465,17_16.tif,18_35.tif,3886.69564026,0.194896592082
6_60.tif,6_91.tif,6158.50436389,36_80.tif,36_89.tif,3906.25664799,0.193306827945
